chinese,frequency,pinyin,posseg
二尺,135,er4-chi3,m
爾冰川,2,er3-bing1-chuan1,nr
二十一二歲,10,er4-shi2-yi1-er4-sui4,m
惡徒,56,e4-tu2,n
額度,185,e2-du4,n
二十餘年,144,er4-shi2-yu2-nian2,m
兒童公園,3,er2-tong2-gong1-yuan2,n
俄克拉荷馬州,4,e2-ke4-la1-he2-ma3-zhou1,ns
爾文宗,9,er3-wen2-zong1,nr
二三,124,er4-san1,m
恩岡代雷,5,en1-gang1-dai4-lei2,nrt
二十八宿,106,er4-shi2-ba1-xiu4,l
兒童音樂,3,er2-tong2-yin1-le4,n
惡人谷,3,e4-ren2-gu3,n
二硫基丙,3,er4-liu2-ji1-bing3,nz
二十二中,3,er4-shi2-er4-zhong1,nz
鵝群,3,e2-qun2,n
二乎,3,er4-hu1,c
二十幾層,2,er4-shi2-ji3-ceng2,m
二十幾兩,4,er4-shi2-ji3-liang3,m
二十八年,208,er4-shi2-ba1-nian2,m
額爾古,6,e2-er3-gu3,ns
二位,929,er4-wei4,m
兒歌,75,er2-ge1,n
二紙,2,er4-zhi3,m
二等親,3,er4-deng3-qin1,n
惡語傷人,3,e4-yu3-shang1-ren2,n
鵝鑾鼻,21,e2-luan2-bi2,ns
惡兆,4,e4-zhao4,n
二卵生,3,er4-luan3-sheng1,n
二百五十名,3,er4-bai3-wu3-shi2-ming2,m
二百多戶,2,er4-bai3-duo1-hu4,m
二七,316,er4-qi1,m
二十元,42,er4-shi2-yuan2,m
二百餘匹,2,er4-bai3-yu2-pi3,m
貳本,2,er4-ben3,m
二十餘件,3,er4-shi2-yu2-jian4,m
二百五六十斤,2,er4-bai3-wu3-liu4-shi2-jin1,m
二是二,8,er4-shi4-er4,l
鵝湖之會,3,e2-hu2-zhi1-hui4,nz
餓莩載道,3,e4-fu2-zai4-dao4,nz
二次,984,er4-ci4,m
二聯單,3,er4-lian2-dan1,j
二錘,19,er4-chui2,m
二員,39,er4-yuan2,n
鵝蛋,16,e2-dan4,n
二氯甲烷,12,er4-lv4-jia3-wan2,nz
俄羅斯平,3,e2-luo2-si1-ping2,ns
二頭,9,er4-tou2,m
二男一女,3,er4-nan2-yi1-nv3,l
二汽,4,er4-qi4,j
二十八九歲,8,er4-shi2-ba1-jiu3-sui4,m
二十頁,3,er4-shi2-ye4,m
二百九十九,2,er4-bai3-jiu3-shi2-jiu3,m
惡狠,3,e4-hen3,z
二十四員,4,er4-shi2-si4-yuan2,m
二三起,2,er4-san1-qi3,m
二表嫂,3,er4-biao3-sao3,n
児,8,er2,zg
二五眼,21,er4-wu3-yan3,m
二聯式,3,er4-lian2-shi4,n
二百米,9,er4-bai3-mi3,m
鵞,467,e2,zg
餌食,3,er3-shi2,n
二十三,107,er4-shi2-san1,m
而是,10185,er2-shi4,c
而其,3,er2-qi2,c
二三十萬,31,er4-san1-shi2-wan4,m
耳道,43,er3-dao4,n
二列相關,3,er4-lie4-xiang1-guan1,ns
二林,3,er4-lin2,nrt
二章,3,er4-zhang1,m
二百二十八卷,2,er4-bai3-er4-shi2-ba1-juan3,m
俄國共產,3,e2-guo2-gong4-chan3,j
二數,128,er4-shu4,m
兒,15411,er2,n
二氯苯,3,er4-lv4-ben3,nz
二水,33,er4-shui3,nrt
二百多條,2,er4-bai3-duo1-tiao2,m
二千億顆,2,er4-qian1-yi4-ke1,m
二姑媽,3,er4-gu1-ma1,n
二晚,3,er4-wan3,t
二級企業,3,er4-ji2-qi3-ye4,l
惡劣狀態,3,e4-lie4-zhuang4-tai4,l
額敏,10,e2-min3,nr
鄂入湘,2,e4-ru4-xiang1,nr
峨邊縣,2,e2-bian1-xian4,ns
耳根清靜,3,er3-gen1-qing1-jing4,i
二三十,206,er4-san1-shi2,m
二叉樹,3,er4-cha1-shu4,n
二十萬人次,2,er4-shi2-wan4-ren2-ci4,m
厄米算符,3,e4-mi3-suan4-fu2,n
爾,15,er3,zg
兒子般,3,er2-zi-ban1,l
二三十里,19,er4-san1-shi2-li3,m
二十多次,3,er4-shi2-duo1-ci4,m
二氯化錳,3,er4-lv4-hua4-meng3,nz
二十張,5,er4-shi2-zhang1,m
鄂北鍾,5,e4-bei3-zhong1,nr
二十卷,25,er4-shi2-juan3,m
洱海,76,er3-hai3,ns
二十七名,3,er4-shi2-qi1-ming2,m
齶裂,8,e4-lie4,n
厄爾尼諾,77,e4-er3-ni2-nuo4,nrt
耳視目聽,3,er3-shi4-mu4-ting1,i
耳不旁聽,3,er3-bu4-pang2-ting1,i
額爾克,2,e2-er3-ke4,nr
耳鳴現象,3,er3-ming2-xian4-xiang4,n
兒女之命,3,er2-nv3-zhi1-ming4,l
惡臭性,3,e4-chou4-xing4,n
恩波里,3,en1-bo1-li3,nrt
二千噸,2,er4-qian1-dun1,m
二子,3,er4-zi,n
惡鬥,254,e4-dou4,n
二男二女,3,er4-nan2-er4-nv3,l
鵝湖,4,e2-hu2,ns
鵝,702,e2,n
耳墜子,7,er3-zhui4-zi,n
二態二氫,3,er4-tai4-er4-qing1,nz
惡人先告狀,3,e4-ren2-xian1-gao4-zhuang4,i
二號機,3,er4-hao4-ji1,n
而過,3,er2-guo4,c
二千餘名,10,er4-qian1-yu2-ming2,m
二百多,36,er4-bai3-duo1,m
尓,37,er3,zg
二十餘萬,37,er4-shi2-yu2-wan4,m
爾斯,104,er3-si1,nrt
鄂巴,2,e4-ba1,ns
二十多萬,29,er4-shi2-duo1-wan4,m
恩主公,3,en1-zhu3-gong1,nr
二十三年,242,er4-shi2-san1-nian2,m
爾德尼,3,er3-de2-ni2,nr
二級,1863,er4-ji2,b
惡氣,130,e4-qi4,n
惡相,3,e4-xiang1,n
二刀,3,er4-dao1,m
二連浩特,11,er4-lian2-hao4-te4,ns
二十一中,3,er4-shi2-yi1-zhong1,nrt
二堂姊夫,3,er4-tang2-zi3-fu1,nr
耳朵尖,9,er3-duo3-jian1,l
二手市場,3,er4-shou3-shi4-chang3,n
二千五百兩,3,er4-qian1-wu3-bai3-liang3,m
額滿為止,3,e2-man3-wei4-zhi3,i
二萬左右,2,er4-wan4-zuo3-you4,m
二十大,48,er4-shi2-da4,nrt
二行,9,er4-xing2,j
二場,2,er4-chang3,m
恩斷義絕,14,en1-duan4-yi4-jue2,i
二人同心,3,er4-ren2-tong2-xin1,l
二星,28,er4-xing1,nz
二手交易,3,er4-shou3-jiao1-yi4,nz
耳屎,3,er3-shi3,n
恩情,139,en1-qing2,n
額蹙心痛,3,e2-cu4-xin1-tong4,i
鄂羅斯,3,e4-luo2-si1,nr
惡業,3,e4-ye4,n
耳垢,3,er3-gou4,n
二夾弦,2,er4-jia1-xian2,i
惡狠狠,256,e4-hen3-hen3,z
耳殼,3,er3-ke2,n
二夜,2,er4-ye4,m
惡言詈辭,3,e4-yan2-li4-ci2,vn
餓肚子,3,e4-du3-zi,n
二百三十九處,2,er4-bai3-san1-shi2-jiu3-chu4,m
俄羅斯語,2,e2-luo2-si1-yu3,nz
二百餘丈,2,er4-bai3-yu2-zhang4,m
二百七十六年,2,er4-bai3-qi1-shi2-liu4-nian2,m
二十步,10,er4-shi2-bu4,m
餓虎撲食,9,e4-hu3-pu1-shi2,i
洏,32,er2,zg
二百餘里,14,er4-bai3-yu2-li3,m
二衝程,3,er4-chong1-cheng2,n
俄亥俄河,37,e2-hai4-e2-he2,ns
惡因,3,e4-yin1,n
二十三四歲,14,er4-shi2-san1-si4-sui4,m
俄何焼戈,3,e2-he2-shao1-ge1,nz
而來,3,er2-lai2,c
二幅,3,er4-fu2,m
惡名昭彰,3,e4-ming2-zhao1-zhang1,i
二位數,3,er4-wei4-shu4,n
二進數群,3,er4-jin4-shu4-qun2,n
摁釘兒,3,en4-ding1-er2,z
二百七十卷,2,er4-bai3-qi1-shi2-juan3,m
二十五團,2,er4-shi2-wu3-tuan2,m
恩平縣,3,en1-ping2-xian4,ns
二千萬,12,er4-qian1-wan4,m
二三品,2,er4-san1-pin3,m
二伏,6,er4-fu2,j
而立之年,29,er2-li4-zhi1-nian2,i
餓殍滿道,3,e4-piao3-man3-dao4,i
俄國人,254,e2-guo2-ren2,nz
二百三十一,4,er4-bai3-san1-shi2-yi1,m
厄尼,2,e4-ni2,nrt
二十餘天,5,er4-shi2-yu2-tian1,m
惡形,3,e4-xing2,n
惡意透支,3,e4-yi4-tou4-zhi1,n
二甲胺,8,er4-jia3-an4,nz
二百多兩,3,er4-bai3-duo1-liang3,m
二手貨,14,er4-shou3-huo4,n
額布根,2,e2-bu4-gen1,ns
額外收費,3,e2-wai4-shou1-fei4,n
兒戲,134,er2-xi4,n
惡神,3,e4-shen2,n
二三其意,3,er4-san1-qi2-yi4,i
二十幾歲,21,er4-shi2-ji3-sui4,m
額爾齊,6,e2-er3-qi2,nr
二萬餘,17,er4-wan4-yu2,m
二度,93,er4-du4,n
額外環,3,e2-wai4-huan2,n
而後快,3,er2-hou4-kuai4,i
二十一折,2,er4-shi2-yi1-zhe2,m
二百五十元,3,er4-bai3-wu3-shi2-yuan2,m
二弟,3,er4-di4,n
二十套,6,er4-shi2-tao4,m
二百二十餘年,2,er4-bai3-er4-shi2-yu2-nian2,m
爾大娘,2,er3-da4-niang2,nr
二十二行,3,er4-shi2-er4-xing2,m
惡口傷人,3,e4-kou3-shang1-ren2,n
鄂爾勒,3,e4-er3-lei1,nr
二百餘席,2,er4-bai3-yu2-xi2,m
訛傳,14,e2-chuan2,v
二千年,25,er4-qian1-nian2,m
餓死鬼,3,e4-si3-gui3,i
二百多塊,5,er4-bai3-duo1-kuai4,m
二桶,3,er4-tong3,m
惡貫已盈,3,e4-guan4-yi3-ying2,i
餓虎,3,e4-hu3,n
二株,3,er4-zhu1,m
二百隻,4,er4-bai3-zhi1,m
爾汝之交,3,er3-ru3-zhi1-jiao1,nr
二萬,112,er4-wan4,m
厄瓜多爾人,4,e4-gua1-duo1-er3-ren2,nrt
恩愛夫妻,3,en1-ai4-fu1-qi1,nr
二十釐米,7,er4-shi2-li2-mi3,m
俄喀河,3,e2-ka1-he2,ns
兒科,115,er2-ke1,n
峨,382,e2,ns
二回熟,3,er4-hui2-shu2,l
二三千年,5,er4-san1-qian1-nian2,m
二階,62,er4-jie1,n
二極體,3,er4-ji2-ti3,n
二十幾隻,7,er4-shi2-ji3-zhi1,m
二十九艘,2,er4-shi2-jiu3-sou1,m
惡性補習,3,e4-xing4-bu3-xi2,v
惡念,42,e4-nian4,n
二中院,3,er4-zhong1-yuan4,j
耳機線,3,er3-ji1-xian4,n
惡有惡報,19,e4-you3-e4-bao4,i
額頭,930,e2-tou2,n
二百多名,13,er4-bai3-duo1-ming2,m
峨嵋,548,e2-mei2,n
二十二代,2,er4-shi2-er4-dai4,m
額爾古納,24,e2-er3-gu3-na4,ns
二百九十四卷,5,er4-bai3-jiu3-shi2-si4-juan3,m
耳朵痛,3,er3-duo3-tong4,n
額巴欽,2,e2-ba1-qin1,nr
惡作劇,134,e4-zuo4-ju4,n
鵝翎扇,3,e2-ling2-shan4,n
二百九十三,2,er4-bai3-jiu3-shi2-san1,m
爾雅有言,3,er3-ya3-you3-yan2,nr
二百多位,4,er4-bai3-duo1-wei4,m
俄克拉荷,3,e2-ke4-la1-he2,n
二百六十所,2,er4-bai3-liu4-shi2-suo3,m
二乙醇胺,4,er4-yi3-chun2-an4,nz
恩師,428,en1-shi1,nr
鄂倫春自治旗,12,e4-lun2-chun1-zi4-zhi4-qi2,ns
二十四種,3,er4-shi2-si4-zhong3,m
耳滿鼻滿,3,er3-man3-bi2-man3,i
二倍性,3,er4-bei4-xing4,b
二百架,2,er4-bai3-jia4,m
鄂北路,2,e4-bei3-lu4,ns
俄外長,3,e2-wai4-zhang3,n
二十幾度,3,er4-shi2-ji3-du4,m
恩若再生,3,en1-ruo4-zai4-sheng1,nr
二十四五,6,er4-shi2-si4-wu3,m
二道,240,er4-dao4,m
俄空軍,3,e2-kong1-jun1,nt
恩哈德,4,en1-ha1-de2,nrt
二局,6,er4-ju2,n
二十四支,2,er4-shi2-si4-zhi1,m
二叔叔,3,er4-shu1-shu1,nr
二十四萬畝,2,er4-shi2-si4-wan4-mu3,m
軛,161,e4,g
二十五畝,2,er4-shi2-wu3-mu3,m
二十年代,3,er4-shi2-nian2-dai4,m
二股,5,er4-gu3,m
二百畝,6,er4-bai3-mu3,m
二媽,3,er4-ma1,n
耳熟能詳,53,er3-shu2-neng2-xiang2,i
二十三處,2,er4-shi2-san1-chu4,m
二色性,3,er4-se4-xing4,n
二顆,6,er4-ke1,m
爾勒,2,er3-lei1,nrt
二三十萬元,4,er4-san1-shi2-wan4-yuan2,m
二百首,3,er4-bai3-shou3,m
惡醉強酒,3,e4-zui4-qiang2-jiu3,i
餌,681,er3,n
爾詐我虞,3,er3-zha4-wo3-yu2,i
惡聲惡氣,5,e4-sheng1-e4-qi4,i
二三句,2,er4-san1-ju4,m
二萬人,3,er4-wan4-ren2,nrt
惡霸地主,11,e4-ba4-di4-zhu3,i
二百多萬,6,er4-bai3-duo1-wan4,m
二流人才,3,er4-liu2-ren2-cai2,n
俄軍總參謀部,7,e2-jun1-zong3-can1-mou2-bu4,nt
二手買賣,3,er4-shou3-mai3-mai4,l
兒化,9,er2-hua4,n
呃,171,e4,y
兒童用,8,er2-tong2-yong4,n
二十二隻,2,er4-shi2-er4-zhi1,m
二十,1408,er4-shi2,m
二三十斤,4,er4-san1-shi2-jin1,m
兒童詩,5,er2-tong2-shi1,n
餓瘦,3,e4-shou4,n
二郎廟,266,er4-lang2-miao4,ns
二百三十萬戶,2,er4-bai3-san1-shi2-wan4-hu4,m
二十幾條,3,er4-shi2-ji3-tiao2,m
峨眉山市,11,e2-mei2-shan1-shi4,ns
二三月份,3,er4-san1-yue4-fen4,nz
額外小費,3,e2-wai4-xiao3-fei4,n
扼吭拊背,3,e4-gang1-fu3-bei4,v
二滴,3,er4-di1,m
恩德培,9,en1-de2-pei2,nr
耳目一新,110,er3-mu4-yi1-xin1,i
恩怨分明,3,en1-yuan4-fen1-ming2,i
二簧,28,er4-huang2,n
耳毛,3,er3-mao2,n
鵝鸞鼻,3,e2-luan2-bi2,i
二式,3,er4-shi4,b
恩格爾哈德,2,en1-ge2-er3-ha1-de2,nrt
二甲基苯胺,2,er4-jia3-ji1-ben3-an4,nz
二三千,16,er4-san1-qian1,m
二屆國代,3,er4-jie4-guo2-dai4,nz
二組,17,er4-zu3,m
二千艘,2,er4-qian1-sou1,m
二用,3,er4-yong4,b
二伍,3,er4-wu3,n
惡霸成性,3,e4-ba4-cheng2-xing4,l
兒童劇院,5,er2-tong2-ju4-yuan4,nt
惡婦,38,e4-fu4,n
二十四篇,6,er4-shi2-si4-pian1,m
二十頃,6,er4-shi2-qing3,m
二日份,3,er4-ri4-fen4,nz
二十品,5,er4-shi2-pin3,m
惡政,3,e4-zheng4,n
二千尺,2,er4-qian1-chi3,m
二百一十塊,2,er4-bai3-yi1-shi2-kuai4,m
二駕,23,er4-jia4,m
恩賴特,3,en1-lai4-te4,nrt
二十四丈,2,er4-shi2-si4-zhang4,m
二十七所,2,er4-shi2-qi1-suo3,m
扼要,70,e4-yao4,a
二嫂,68,er4-sao3,n
二十五萬匹,2,er4-shi2-wu3-wan4-pi3,m
兒童節,25,er2-tong2-jie2,n
阨困,3,e4-kun4,vn
二畝,59,er4-mu3,m
耳鬢斯磨,3,er3-bin4-si1-mo2,i
二外,41,er4-wai4,c
二隻,7,er4-zhi1,m
二百零七卷,2,er4-bai3-ling2-qi1-juan3,m
俄羅斯聯邦,172,e2-luo2-si1-lian2-bang1,ns
二重,54,er4-chong2,m
二苯基,10,er4-ben3-ji1,nz
二手書,3,er4-shou3-shu1,nz
二九二,2,er4-jiu3-er4,m
二十餘艘,7,er4-shi2-yu2-sou1,m
兒童圖書,3,er2-tong2-tu2-shu1,n
二硫化碳,18,er4-liu2-hua4-tan4,nz
爾維修,3,er3-wei2-xiu1,nr
二年生,3,er4-nian2-sheng1,b
恩格,29,en1-ge2,nrt
恩格爾係數,11,en1-ge2-er3-xi4-shu4,nz
兒童房,3,er2-tong2-fang2,n
二十五米,2,er4-shi2-wu3-mi3,m
阿附,3,e1-fu4,nrt
二乙烯苯,3,er4-yi3-xi1-ben3,nz
耳識,3,er3-shi2,n
扼腕嘆息,8,e4-wan4-tan4-xi1,l
蛾眉皓齒,3,e2-mei2-hao4-chi3,v
二級強化,3,er4-ji2-qiang2-hua4,l
二色視覺,3,er4-se4-shi4-jue2,n
二三百元,7,er4-san1-bai3-yuan2,m
阿比,9,e1-bi3,nrt
惡疾,22,e4-ji2,n
二一一,2,er4-yi1-yi1,m
二世,671,er4-shi4,nrt
二義性,3,er4-yi4-xing4,n
二十二萬,9,er4-shi2-er4-wan4,m
二次編碼,3,er4-ci4-bian1-ma3,l
二三斤,3,er4-san1-jin1,m
二次曲線,3,er4-ci4-qu1-xian4,nz
阿房,3,e1-fang2,n
惡質化,3,e4-zhi4-hua4,n
二筆,3,er4-bi3,m
二道河子,2,er4-dao4-he2-zi,n
二枚,12,er4-mei2,m
恩愛情深,3,en1-ai4-qing2-shen1,nr
二十四萬一千七百餘兩,2,er4-shi2-si4-wan4-yi1-qian1-qi1-bai3-yu2-liang3,m
二百多元,3,er4-bai3-duo1-yuan2,m
二等艙,3,er4-deng3-cang1,n
耳科學,3,er3-ke1-xue2,n
二頂,3,er4-ding3,m
二維電泳,3,er4-wei2-dian4-yong3,l
二十多名,16,er4-shi2-duo1-ming2,m
二一六年,2,er4-yi1-liu4-nian2,m
餓虎撲羊,4,e4-hu3-pu1-yang2,i
二甲基甲,3,er4-jia3-ji1-jia3,nz
惡霸,115,e4-ba4,v
扼阻,3,e4-zu3,v
二人,7705,er4-ren2,nrt
二十萬萬馬克,2,er4-shi2-wan4-wan4-ma3-ke4,m
二十噸,2,er4-shi2-dun1,m
惡言,81,e4-yan2,n
二層,133,er4-ceng2,m
惡性不改,3,e4-xing4-bu4-gai3,l
二三十隻,5,er4-san1-shi2-zhi1,m
二十二屆,2,er4-shi2-er4-jie4,m
二次破碎,3,er4-ci4-po4-sui4,i
二環路,37,er4-huan2-lu4,nz
阿世取容,3,e1-shi4-qu3-rong2,nr
二分點,7,er4-fen1-dian3,m
二氧,3,er4-yang3,b
餓壞,3,e4-huai4,v
鄂溫克族自治旗,5,e4-wen1-ke4-zu2-zi4-zhi4-qi2,ns
阿堵物,3,e1-du3-wu4,nr
二者之間,3,er4-zhe3-zhi1-jian1,l
恩寵,64,en1-chong3,nr
二三百戶,2,er4-san1-bai3-hu4,m
二十九歲,16,er4-shi2-jiu3-sui4,m
二點三萬,2,er4-dian3-san1-wan4,m
惡言厲色,3,e4-yan2-li4-se4,i
二枝,7,er4-zhi1,m
餓著肚皮,3,e4-zhe-du4-pi2,l
兒茶,10,er2-cha2,n
二十多匹,3,er4-shi2-duo1-pi3,m
二十餘,148,er4-shi2-yu2,m
二重接,3,er4-chong2-jie1,b
兒童智力,3,er2-tong2-zhi4-li4,n
耳屏,13,er3-ping2,n
兒馬,11,er2-ma3,n
二家,45,er4-jia1,m
二氫尿苷,3,er4-qing1-niao4-gan1,nz
惡狼傳說,3,e4-lang2-chuan2-shuo1,l
二十九日,69,er4-shi2-jiu3-ri4,m
惡性腫瘤,227,e4-xing4-zhong3-liu2,l
蛾眉粉黛,3,e2-mei2-fen3-dai4,n
二豎為虐,3,er4-shu4-wei4-nve4,i
堊粉,3,e4-fen3,n
二醫大,2,er4-yi1-da4,nz
鵝毛扇,5,e2-mao2-shan4,n
二十一卷,3,er4-shi2-yi1-juan4,m
鄂西北,789,e4-xi1-bei3,ns
二姑,3,er4-gu1,n
二十四中,3,er4-shi2-si4-zhong1,nz
鄂豫皖,685,e4-yu4-wan3,j
惡耗,3,e4-hao4,n
二十載,5,er4-shi2-zai4,m
鄂畢灣,12,e4-bi4-wan1,nr
二孃,134,er4-niang2,n
二十四枚,2,er4-shi2-si4-mei2,m
二胺,11,er4-an4,nz
二款,2,er4-kuan3,m
二巰基丙,3,er4-qiu2-ji1-bing3,nz
二次生油,3,er4-ci4-sheng1-you2,nz
邇,42,er3,g
二十四座,11,er4-shi2-si4-zuo4,m
耳聞目擊,3,er3-wen2-mu4-ji1,i
二流,94,er4-liu2,b
二十四兩,4,er4-shi2-si4-liang3,m
二十一本,2,er4-shi2-yi1-ben3,m
二姓為好,3,er4-xing4-wei4-hao3,i
二二八,62,er4-er4-ba1,m
二義,2,er4-yi4,n
二十二時,3,er4-shi2-er4-shi2,m
二千,223,er4-qian1,m
二馬路,3,er4-ma3-lu4,nrt
二節棍,3,er4-jie2-gun4,n
兒女,973,er2-nv3,n
惡搞,3,e4-gao3,a
耳語,139,er3-yu3,n
二手設備,3,er4-shou3-she4-bei4,n
二千名,9,er4-qian1-ming2,m
二妙散,3,er4-miao4-san4,i
鵝掌,13,e2-zhang3,n
餓死事小,4,e4-si3-shi4-xiao3,n
耳聾眼,3,er3-long2-yan3,i
俄聯邦安全局,4,e2-lian2-bang1-an1-quan2-ju2,nt
餓過,3,e4-guo4,v
二三天,3,er4-san1-tian1,m
而於,3,er2-yu2,c
齶隆凸,3,e4-long2-tu1,n
餓極了,3,e4-ji2-le,l
耳點,3,er3-dian3,n
二十歲,244,er4-shi2-sui4,m
鱷魚眼淚,3,e4-yu2-yan3-lei4,n
二十八支,2,er4-shi2-ba1-zhi1,m
鄂畢河,42,e4-bi4-he2,nr
惡衣糲食,3,e4-yi1-li4-shi2,vn
二百四十家,3,er4-bai3-si4-shi2-jia1,m
二十五條,2,er4-shi2-wu3-tiao2,m
二遍,24,er4-bian4,m
耳聞目見,2,er3-wen2-mu4-jian4,i
二次域,3,er4-ci4-yu4,ns
兒童英語,3,er2-tong2-ying1-yu3,nz
蒽醌,281,en1-kun1,n
二百多天,3,er4-bai3-duo1-tian1,m
而且,22638,er2-qie3,c
額魯特,2,e2-lu3-te4,nr
二十六中,3,er4-shi2-liu4-zhong1,nrt
惡意代碼,3,e4-yi4-dai4-ma3,l
兒女情長,24,er2-nv3-qing2-zhang3,n
二宇,2,er4-yu3,n
二度春,3,er4-du4-chun1,ns
恩澤深厚,3,en1-ze2-shen1-hou4,nr
二三千米,3,er4-san1-qian1-mi3,m
額木爾,3,e2-mu4-er3,nr
恩斯特,13,en1-si1-te4,nrt
二冊,7,er4-ce4,m
二硫化物,4,er4-liu2-hua4-wu4,nz
耳鼻喉,3,er3-bi2-hou2,n
二三日,9,er4-san1-ri4,m
二十餘裡,80,er4-shi2-yu2-li3,m
二篇,6,er4-pian1,m
二十三名,3,er4-shi2-san1-ming2,m
二元,219,er4-yuan2,m
訛以傳訛,3,e2-yi3-chuan2-e2,n
耳朵底子,3,er3-duo3-di3-zi,n
二連冠,3,er4-lian2-guan1,nr
訛謬,3,e2-miu4,n
二甲醚,3,er4-jia3-mi2,nz
耳軟,3,er3-ruan3,a
二級圖譜,3,er4-ji2-tu2-pu3,l
二十五家,2,er4-shi2-wu3-jia1,m
峨峨湯湯,3,e2-e2-tang1-tang1,ns
恩典如山,3,en1-dian3-ru2-shan1,nr
鵝毛雪,3,e2-mao2-xue3,n
二戰名將,3,er4-zhan4-ming2-jiang1,n
阿比讓,53,e1-bi3-rang4,nr
二百餘斤,3,er4-bai3-yu2-jin1,m
二句,26,er4-ju4,m
恩米,17,en1-mi3,nrt
噩夢般,3,e4-meng4-ban1,n
二硅化物,3,er4-gui1-hua4-wu4,nz
鄂爾多斯,73,e4-er3-duo1-si1,ns
耳目眾多,3,er3-mu4-zhong4-duo1,i
二號線,7,er4-hao4-xian4,n
兒童活動,3,er2-tong2-huo2-dong4,l
鄂爾多斯高原,41,e4-er3-duo1-si1-gao1-yuan2,ns
二十四小,3,er4-shi2-si4-xiao3,l
惡趣味,3,e4-qu4-wei4,i
二十三歲,46,er4-shi2-san1-sui4,m
二十九條,3,er4-shi2-jiu3-tiao2,m
二疊紀,94,er4-die2-ji4,t
耳視目食,3,er3-shi4-mu4-shi2,i
鄂菜魚,256,e4-cai4-yu2,nr
餓不死,3,e4-bu4-si3,v
二次方,13,er4-ci4-fang1,nz
二尾,2,er4-wei3,nrt
二件,11,er4-jian4,m
額外主事,3,e2-wai4-zhu3-shi4,n
二十九筆,4,er4-shi2-jiu3-bi3,m
惡狗,62,e4-gou3,n
噩,14,e4,n
二碳化鈣,3,er4-tan4-hua4-gai4,nz
二百七十三年,6,er4-bai3-qi1-shi2-san1-nian2,m
二千六百戶,2,er4-qian1-liu4-bai3-hu4,m
二堂嫂,3,er4-tang2-sao3,nr
阿比西尼亞,21,e1-bi3-xi1-ni2-ya4,ns
二三十幢,2,er4-san1-shi2-chuang2,m
二萬兩,26,er4-wan4-liang3,m
厄立特里亞,101,e4-li4-te4-li3-ya4,ns
二十六位,3,er4-shi2-liu4-wei4,m
爾德,75,er3-de2,nrt
二十匹,18,er4-shi2-pi3,m
二十多輛,3,er4-shi2-duo1-liang4,m
二米,7,er4-mi3,m
二百三十多,2,er4-bai3-san1-shi2-duo1,m
二十六元,3,er4-shi2-liu4-yuan2,m
恩娟,109,en1-juan1,nrt
二十餘里,80,er4-shi2-yu2-li3,m
二日遊,3,er4-ri4-you2,nz
二十三家,2,er4-shi2-san1-jia1,m
二十八次,2,er4-shi2-ba1-ci4,m
二十幾萬,6,er4-shi2-ji3-wan4,m
恩深義重,3,en1-shen1-yi4-zhong4,i
二乙胺基,3,er4-yi3-an4-ji1,nz
二億人,3,er4-yi4-ren2,l
二百多裡,12,er4-bai3-duo1-li3,m
二十米,102,er4-shi2-mi3,m
阿房宮,92,e1-fang2-gong1,nr
惡事,3,e4-shi4,n
二伯母,3,er4-bo2-mu3,nr
二百一十三,2,er4-bai3-yi1-shi2-san1,m
二十八種,2,er4-shi2-ba1-zhong3,m
惡不去善,3,e4-bu4-qu4-shan4,i
訛賴,3,e2-lai4,v
鱷魚皮,3,e4-yu2-pi2,n
耳聰目明,13,er3-cong1-mu4-ming2,i
惡性事故,3,e4-xing4-shi4-gu4,l
耳提面命,15,er3-ti2-mian4-ming4,i
二三丈,3,er4-san1-zhang4,m
鄂托克前旗,4,e4-tuo1-ke4-qian2-qi2,ns
二十四位,3,er4-shi2-si4-wei4,m
二十萬斤,2,er4-shi2-wan4-jin1,m
二十六點,2,er4-shi2-liu4-dian3,m
惡貫滿盈,55,e4-guan4-man3-ying2,i
二婚,3,er4-hun1,n
珥陵鎮,3,er3-ling2-zhen4,v
額敏河,6,e2-min3-he2,nr
耳洞,3,er3-dong4,n
二百八十七家,2,er4-bai3-ba1-shi2-qi1-jia1,m
俄共,209,e2-gong4,j
二十萬左右,3,er4-shi2-wan4-zuo3-you4,m
二則,468,er4-ze2,c
二萬五千,9,er4-wan4-wu3-qian1,m
二手車,6,er4-shou3-che1,n
洱源,6,er3-yuan2,ns
二十多架,2,er4-shi2-duo1-jia4,m
二十一時,3,er4-shi2-yi1-shi2,m
恩恩相報,3,en1-en1-xiang1-bao4,nr
二十萬兩匹,8,er4-shi2-wan4-liang3-pi3,m
俄羅斯國防部,23,e2-luo2-si1-guo2-fang2-bu4,nt
鄂多立,2,e4-duo1-li4,nr
二十七日,334,er4-shi2-qi1-ri4,m
二龍山,33,er4-long2-shan1,ns
惡逆非道,3,e4-ni4-fei1-dao4,i
二輪馬車,3,er4-lun2-ma3-che1,n
二百一十,2,er4-bai3-yi1-shi2,m
二千里,13,er4-qian1-li3,m
二二,8,er4-er4,m
爾冬升,3,er3-dong1-sheng1,nr
顎骨,9,e4-gu3,n
耳翼,3,er3-yi4,n
額外開支,3,e2-wai4-kai1-zhi1,n
二羧酸,3,er4-suo1-suan1,n
耳針,10,er3-zhen1,n
二十二團,4,er4-shi2-er4-tuan2,m
二疊系,31,er4-die2-xi4,b
