chinese,frequency,pinyin,posseg
次級,101,ci4-ji2,b
財政局,98,cai2-zheng4-ju2,nt
查夜,10,cha2-ye4,nr
呈脈絡狀,3,cheng2-mai4-luo4-zhuang4,n
穿去,3,chuan1-qu4,v
窗櫥,3,chuang1-chu2,n
彩兒,3,cai3-er2,n
楚楚可憐,46,chu3-chu3-ke3-lian2,nr
蔡淑臻,3,cai4-shu1-zhen1,nrfg
昌陵,2,chang1-ling2,ns
臭氣薰天,3,chou4-qi4-xun1-tian1,z
齒耙,3,chi3-ba4,n
村校,2,cun1-xiao4,n
傳呼臺,3,chuan2-hu1-tai2,n
參保,36,can1-bao3,v
慘相,3,can3-xiang1,n
抽射,69,chou1-she4,v
遲於,3,chi2-yu2,d
從乾方,2,cong2-qian2-fang1,nr
創新作品,3,chuang4-xin1-zuo4-pin3,n
蠶蛹,11,can2-yong3,n
粗衣惡食,3,cu1-yi1-e4-shi2,i
躊躕,3,chou2-chu2,v
猖獗,313,chang1-jue2,a
殘餘囊腫,3,can2-yu2-nang2-zhong3,n
辭舊歲,3,ci2-jiu4-sui4,n
傳送器,3,chuan2-song4-qi4,n
抄近,3,chao1-jin4,v
叉形,3,cha1-xing2,n
此種,321,ci3-zhong3,r
翠竹路,3,cui4-zhu2-lu4,nr
鯧,16,chang1,n
程英知,2,cheng2-ying1-zhi1,nr
承奉太監,2,cheng2-feng4-tai4-jian1,nr
暢酣,3,chang4-han1,z
產乳,3,chan3-ru3,n
超然遠舉,3,chao1-ran2-yuan3-ju3,i
插件,104,cha1-jian4,n
曹世表,2,cao2-shi4-biao3,nr
陳玄風,64,chen2-xuan2-feng1,nr
朝鐘暮鼓,3,chao2-zhong1-mu4-gu3,i
車尾,34,che1-wei3,n
陳衛東,5,chen2-wei4-dong1,nr
柴門,42,chai2-men2,n
朝日新聞,3,chao2-ri4-xin1-wen2,nz
抽稅,12,chou1-shui4,v
汊港,4,cha4-gang3,n
成組,44,cheng2-zu3,n
財赤,3,cai2-chi4,n
車子,711,che1-zi,n
扠,47,cha1,zg
衝浪者,2,chong1-lang4-zhe3,n
昌都地區,24,chang1-dou1-de-qu1,ns
城市信用社,2,cheng2-shi4-xin4-yong4-she4,nt
操船術,3,cao1-chuan2-shu4,n
出溜,3,chu1-liu1,v
除少數,3,chu2-shao3-shu4,l
楚楚有致,3,chu3-chu3-you3-zhi4,nr
吹雪,3,chui1-xue3,n
曹子丹,4,cao2-zi-dan1,nr
崇慶,13,chong2-qing4,ns
成元寶,2,cheng2-yuan2-bao3,nr
池峰城,2,chi2-feng1-cheng2,nr
超音速,271,chao1-yin1-su4,n
彩電業,11,cai3-dian4-ye4,n
充分認識,3,chong1-fen4-ren4-shi2,l
藏袍,9,cang2-pao2,n
車殆馬煩,3,che1-dai4-ma3-fan2,v
陳鶴琴,6,chen2-he4-qin2,nr
承擔重任,3,cheng2-dan1-zhong4-ren4,l
產業,8756,chan3-ye4,n
臣服,169,chen2-fu2,n
陳阿伯,17,chen2-a1-bo2,nr
崇楨,19,chong2-zhen1,t
此恨,3,ci3-hen4,v
崔智友,3,cui1-zhi4-you3,nr
成人版,3,cheng2-ren2-ban3,n
蔡小虎,3,cai4-xiao3-hu3,nr
朝成暮徧,3,chao2-cheng2-mu4-shi2,nr
成幼魚,2,cheng2-you4-yu2,nr
採油速率,3,cai3-you2-su4-lv4,n
策略師,9,ce4-lve4-shi1,n
陳善廣,9,chen2-shan4-guang3,nr
側刀,3,ce4-dao1,n
陳敬考,3,chen2-jing4-kao3,nr
抽樣調查,85,chou1-yang4-diao4-cha2,l
磁泡,17,ci2-pao4,n
初裝費,14,chu1-zhuang1-fei4,n
出線,127,chu1-xian4,n
出售方,4,chu1-shou4-fang1,n
懺悔,227,chan4-hui3,v
抽壯丁,3,chou1-zhuang4-ding1,l
層積,4,ceng2-ji1,n
抽象類,11,chou1-xiang4-lei4,n
觸黴頭,6,chu4-mei2-tou2,n
禪學,16,chan2-xue2,n
次數,2795,ci4-shu4,n
償,337,chang2,v
撮鹽入火,3,cuo1-yan2-ru4-huo3,n
槽內,3,cao2-nei4,nz
超高層,5,chao1-gao1-ceng2,b
成就動機,3,cheng2-jiu4-dong4-ji1,l
汆,16,cuan1,v
春秋正富,3,chun1-qiu1-zheng4-fu4,nr
喘證,3,chuan3-zheng4,v
從優,21,cong2-you1,d
朝會,3,chao2-hui4,n
次級記憶,3,ci4-ji2-ji4-yi4,n
佽,480,ci4,zg
陳玉銀,20,chen2-yu4-yin2,nr
層次感,7,ceng2-ci4-gan3,nz
遲眉鈍眼,3,chi2-mei2-dun4-yan3,v
沉思熟慮,3,chen2-si1-shu2-lv4,i
擦窗機,3,ca1-chuang1-ji1,i
擦上去,3,ca1-shang3-qu4,l
刺蒺藜,3,ci4-ji2-li2,n
儊,14,chu4,zg
脆而不堅,3,cui4-er2-bu4-jian1,n
沉滓泛起,3,chen2-zi3-fan4-qi3,nr
崔崇林,14,cui1-chong2-lin2,nr
垂首,3,chui2-shou3,v
床榻,20,chuang2-ta4,n
粗氣,82,cu1-qi4,n
持久,755,chi2-jiu3,a
程志,261,cheng2-zhi4,n
乘除,21,cheng2-chu2,v
差旅費,18,cha4-lv3-fei4,n
陳春輝,2,chen2-chun1-hui1,nr
陳秀才,2,chen2-xiu4-cai2,nr
儔,70,chou2,zg
陳奐生,4,chen2-huan4-sheng1,nr
程普引,5,cheng2-pu3-yin3,nr
此,41979,ci3,zg
藏書閣,3,cang2-shu1-ge2,nr
曹大元,4,cao2-da4-yuan2,nr
菜價,19,cai4-jia4,n
遲日曠久,3,chi2-ri4-kuang4-jiu3,i
操領兵,2,cao1-ling3-bing1,nr
重婚案,5,chong2-hun1-an4,n
出納組,3,chu1-na4-zu3,n
車迷,3,che1-mi2,n
出入人罪,3,chu1-ru4-ren2-zui4,i
慈禧西,4,ci2-xi3-xi1,nr
潮汕,69,chao2-shan4,ns
沉痛,196,chen2-tong4,a
蔥鬱,38,cong1-yu4,z
場場,48,chang3-chang3,n
逞怪披奇,3,cheng3-guai4-pi1-qi2,i
測力器,3,ce4-li4-qi4,nz
從朗傑,2,cong2-lang3-jie2,nr
存儲量,4,cun2-chu3-liang4,n
朝鮮文,10,chao2-xian1-wen2,nz
草叢,776,cao3-cong2,n
吹牛,197,chui1-niu2,n
車王賢,3,che1-wang2-xian2,nr
參透機關,3,can1-tou4-ji1-guan1,n
辭之不能,3,ci2-zhi1-bu4-neng2,v
逞一時之,3,cheng3-yi1-shi2-zhi1,l
慈仁者,2,ci2-ren2-zhe3,nr
蔡艾明,2,cai4-ai4-ming2,nr
秤盤子,3,cheng4-pan2-zi,n
綵牌樓,3,cai3-pai2-lou2,n
曾都區,256,ceng2-dou1-qu1,ns
陳府尹,5,chen2-fu3-yin3,nr
處置法,3,chu4-zhi4-fa3,n
處理機對,3,chu4-li3-ji1-dui4,l
才子佳人,25,cai2-zi-jia1-ren2,nr
扯平,16,che3-ping2,v
產物,1628,chan3-wu4,n
澄思渺慮,3,cheng2-si1-miao3-lv4,vn
陳守一,5,chen2-shou3-yi1,nr
曹仁知,2,cao2-ren2-zhi1,nr
叢林地帶,3,cong2-lin2-di4-dai4,n
參議院,951,can1-yi4-yuan4,n
草體,4,cao3-ti3,n
衝浪,74,chong1-lang4,nz
裁決令,3,cai2-jue2-ling4,n
辭富居貧,3,ci2-fu4-ju1-pin2,i
場頻,3,chang3-pin2,n
粗心浮氣,3,cu1-xin1-fu2-qi4,i
揣琢,3,chuai1-zuo2,v
從小到大,77,cong2-xiao3-dao4-da4,l
產仔數,3,chan3-zai3-shu4,n
楚囚對泣,3,chu3-qiu2-dui4-qi4,n
剷平,42,chan3-ping2,n
崔頑,3,cui1-wan2,nrfg
粗線,3,cu1-xian4,n
春泥,5,chun1-ni2,n
櫥,8,chu2,zg
抽獎,44,chou1-jiang3,nz
猜不著,3,cai1-bu4-zhe,v
乘數詞頭,3,cheng2-shu4-ci2-tou2,n
傳真電話,3,chuan2-zhen1-dian4-hua4,l
差度,3,cha4-du4,n
慈庵蜜,4,ci2-an1-mi4,nr
策劃部,11,ce4-hua4-bu4,n
陳立英,2,chen2-li4-ying1,nr
曹錕部,3,cao2-kun1-bu4,nr
垂青,63,chui2-qing1,z
陳普文,2,chen2-pu3-wen2,nr
出汗,217,chu1-han4,v
持續上升,3,chi2-xu4-shang4-sheng1,l
蔥頭,4,cong1-tou2,n
此基礎,17,ci3-ji1-chu3,l
潮流,998,chao2-liu2,n
臭蛋,3,chou4-dan4,n
財務處,10,cai2-wu4-chu4,nt
常燕生,2,chang2-yan4-sheng1,nr
茶葉花,3,cha2-ye4-hua1,n
撤消處分,3,che4-xiao1-chu4-fen1,z
籌備處,24,chou2-bei4-chu4,n
慘絕人寡,3,can3-jue2-ren2-gua3,i
齒垢,3,chi3-gou4,n
初具規模,155,chu1-ju4-gui1-mo2,l
城郭,119,cheng2-guo1,n
仇春霖,2,chou2-chun1-lin2,nr
曹國俊,3,cao2-guo2-jun4,nr
初旬,3,chu1-xun2,t
承銷商,35,cheng2-xiao1-shang1,n
陳年老酒,3,chen2-nian2-lao3-jiu3,nr
除霜機,3,chu2-shuang1-ji1,nz
初段,14,chu1-duan4,t
穿戴,366,chuan1-dai4,v
彩秀網,3,cai3-xiu4-wang3,n
出讓方,3,chu1-rang4-fang1,n
垂危之際,3,chui2-wei1-zhi1-ji4,i
陳德霖,6,chen2-de2-lin2,nr
吹直,3,chui1-zhi2,v
遲疑未決,3,chi2-yi2-wei4-jue2,i
楚江,3,chu3-jiang1,ns
闡發,110,chan3-fa1,v
儲放槽,3,chu3-fang4-cao2,n
川菜館,4,chuan1-cai4-guan3,n
持勝,3,chi2-sheng4,v
春凳,10,chun1-deng4,n
程長庚,14,cheng2-zhang3-geng1,nr
草聖,10,cao3-sheng4,n
草食,16,cao3-shi2,n
程英微微,2,cheng2-ying1-wei1-wei1,nr
陳兵,32,chen2-bing1,nr
叱吒風雲,3,chi4-zha1-feng1-yun2,v
承天之祐,3,cheng2-tian1-zhi1-you4,v
菜籃子工程,2,cai4-lan2-zi-gong1-cheng2,n
赤泥,3,chi4-ni2,n
錯配修復,3,cuo4-pei4-xiu1-fu4,i
拆臺,19,chai1-tai2,v
埱,2,chu4,zg
曹美成,2,cao2-mei3-cheng2,nr
磁鏡,3,ci2-jing4,n
彩頭,41,cai3-tou2,n
出喪,3,chu1-sang4,v
操練法,3,cao1-lian4-fa3,n
超顯性,3,chao1-xian3-xing4,n
饞涎欲滴,28,chan2-xian2-yu4-di1,i
串,971,chuan4,v
儲備庫,10,chu3-bei4-ku4,n
出乎,324,chu1-hu1,v
操勞,118,cao1-lao2,v
曹天風,2,cao2-tian1-feng1,nr
測量術,3,ce4-liang4-shu4,n
怞,3,chou2,zg
車管所,8,che1-guan3-suo3,j
採得,3,cai3-de2,v
措款,3,cuo4-kuan3,n
錯,6340,cuo4,v
殘差,17,can2-cha4,n
穿山龍,3,chuan1-shan1-long2,nz
拆出來,3,chai1-chu1-lai2,v
創刊詞,3,chuang4-kan1-ci2,n
叢目,2,cong2-mu4,n
曾寶儀,3,ceng2-bao3-yi2,nr
觸景傷懷,3,chu4-jing3-shang1-huai2,i
朝鮮中央通訊社,5,chao2-xian1-zhong1-yang1-tong1-xun4-she4,nt
超員,17,chao1-yuan2,n
滄源,8,cang1-yuan2,ns
吃得來,3,chi1-de2-lai2,l
成雙作對,3,cheng2-shuang1-zuo4-dui4,i
傳衣鉢,3,chuan2-yi1-bo1,n
曾近榮,3,ceng2-jin4-rong2,nr
愁腸,35,chou2-chang2,n
窗洞,35,chuang1-dong4,n
產地證,3,chan3-de-zheng4,j
赤道,771,chi4-dao4,n
儲物箱,3,chu3-wu4-xiang1,n
醜醜,3,chou3-chou3,n
操縱員,5,cao1-zong4-yuan2,l
塵海,3,chen2-hai3,n
昌迪加爾,7,chang1-di2-jia1-er3,ns
蟬翼,38,chan2-yi4,n
超文本,13,chao1-wen2-ben3,n
持許,3,chi2-xu3,v
產後,16,chan3-hou4,n
陳得才,3,chen2-de2-cai2,nr
稠粥,3,chou2-zhou1,n
柴誠明,3,chai2-cheng2-ming2,nr
陳清泰,2,chen2-qing1-tai4,nr
充值卡,10,chong1-zhi2-ka3,n
吃飽穿暖,3,chi1-bao3-chuan1-nuan3,i
逞,394,cheng3,vg
出口產品,3,chu1-kou3-chan3-pin3,n
詞源學,2,ci2-yuan2-xue2,n
城建,127,cheng2-jian4,ns
衝吊,7,chong1-diao4,v
採集起來,3,cai3-ji2-qi3-lai2,nz
蒼狗白衣,3,cang1-gou3-bai2-yi1,nr
陳俊生,20,chen2-jun4-sheng1,nr
撤消,104,che4-xiao1,v
存根,39,cun2-gen1,n
沉水植物,7,chen2-shui3-zhi2-wu4,n
曹兵遠,2,cao2-bing1-yuan3,nr
叉開,28,cha1-kai1,v
掣後腿,3,che4-hou4-tui3,v
詞庫版,3,ci2-ku4-ban3,n
初潮,53,chu1-chao2,n
暢銷商品,3,chang4-xiao1-shang1-pin3,n
撐好,3,cheng1-hao3,v
炒青菜,3,chao3-qing1-cai4,n
測站,3,ce4-zhan4,nz
摧毀性,6,cui1-hui3-xing4,i
慈善機構,3,ci2-shan4-ji1-gou4,n
初見,143,chu1-jian4,v
蔡老者,3,cai4-lao3-zhe3,nr
傳藝,18,chuan2-yi4,n
綝,73,chen1,zg
催繳資本,3,cui1-jiao3-zi1-ben3,n
齒鯨,15,chi3-jing1,n
純種牛,3,chun2-zhong3-niu2,n
從頭徹尾,3,cong2-tou2-che4-wei3,i
查問,188,cha2-wen4,v
從良,31,cong2-liang2,nr
測查,19,ce4-cha2,vn
醇酸,21,chun2-suan1,nz
出生率,325,chu1-sheng1-lv4,n
從緊,6,cong2-jin3,d
存底,2,cun2-di3,v
出遊率,2,chu1-you2-lv4,n
磁電式,3,ci2-dian4-shi4,n
村婦,10,cun1-fu4,n
承光殿,5,cheng2-guang1-dian4,nr
槽子,12,cao2-zi,n
簇擁,652,cu4-yong1,v
餐飲行業,3,can1-yin3-xing2-ye4,n
仇世華,10,chou2-shi4-hua2,nr
察見淵魚,3,cha2-jian4-yuan1-yu2,i
車,10,che1,zg
城磚,145,cheng2-zhuan1,n
豺狼野心,3,chai2-lang2-ye3-xin1,i
成材,58,cheng2-cai2,n
崇明縣,13,chong2-ming2-xian4,ns
差異量數,3,cha4-yi4-liang4-shu4,l
崇德,77,chong2-de2,nrt
藏亞菊,2,cang2-ya4-ju2,nr
崇光,182,chong2-guang1,nrt
蠶農,4,can2-nong2,n
常駐,462,chang2-zhu4,v
稱意,2,cheng1-yi4,v
程限,3,cheng2-xian4,n
彩照,7,cai3-zhao4,n
寵大,3,chong3-da4,v
淙,115,cong2,o
竄入,50,cuan4-ru4,v
陳紅勇,5,chen2-hong2-yong3,nr
出境,830,chu1-jing4,n
城門失火,5,cheng2-men2-shi1-huo3,n
稱述,3,cheng1-shu4,v
蚩尤,53,chi1-you2,n
車加言,2,che1-jia1-yan2,n
春色滿園,4,chun1-se4-man3-yuan2,nr
初血,3,chu1-xue4,n
殘存本,3,can2-cun2-ben3,l
純益率,3,chun2-yi4-lv4,n
垂直軸,3,chui2-zhi2-zhou2,n
藏海利,4,cang2-hai3-li4,nz
陳先生,32,chen2-xian1-sheng1,nr
查無,3,cha2-wu2,v
存戶,4,cun2-hu4,n
抽插,3,chou1-cha1,v
乘積,112,cheng2-ji1,n
操厚賞,2,cao1-hou4-shang3,nr
春苗,2,chun1-miao2,n
窗簾軌道,3,chuang1-lian2-gui3-dao4,n
翠綢,3,cui4-chou2,n
昌裡,2,chang1-li3,ns
沖泡,97,chong1-pao4,n
川黔,40,chuan1-qian2,j
衝擊性,10,chong1-ji1-xing4,n
炒鋼,12,chao3-gang1,n
懲忿窒欲,3,cheng2-fen4-zhi4-yu4,v
成武縣,5,cheng2-wu3-xian4,ns
承租人,34,cheng2-zu1-ren2,n
湊合,217,cou4-he2,v
操自勒,2,cao1-zi4-lei1,nr
純淨度,3,chun2-jing4-du4,n
蟲媒花,3,chong2-mei2-hua1,n
赤痢,3,chi4-li4,n
酬謝,112,chou2-xie4,v
陳麗華,2,chen2-li4-hua2,nr
沉降速度,3,chen2-jiang4-su4-du4,n
傳上,3,chuan2-shang4,v
乘龍配鳳,3,cheng2-long2-pei4-feng4,n
磁磚,5,ci2-zhuan1,n
重新分配,3,chong2-xin1-fen1-pei4,l
槽溝,5,cao2-gou1,n
承天之佑,3,cheng2-tian1-zhi1-you4,v
醋醰,3,cu4-tan2,v
衝擊擺,3,chong1-ji1-bai3,n
初二級,3,chu1-er4-ji2,l
曾開名,3,ceng2-kai1-ming2,nr
查耳酮,2,cha2-er3-tong2,nz
查資料,3,cha2-zi1-liao4,l
赤銅礦,8,chi4-tong2-kuang4,n
參拜者,2,can1-bai4-zhe3,n
誠至金開,3,cheng2-zhi4-jin1-kai1,l
超霸杯,3,chao1-ba4-bei1,nz
儲望華,2,chu3-wang4-hua2,nr
曾文壩,2,ceng2-wen2-ba4,nr
差動,3,cha4-dong4,n
常務副,3,chang2-wu4-fu4,n
歘,2,chua1,zg
陳新民,2,chen2-xin1-min2,nr
錯模式,2,cuo4-mo2-shi4,n
餐霞飲瀣,3,can1-xia2-yin3-xie4,i
廠級,3,chang3-ji2,n
撤單,3,che4-dan1,v
叢裡,7,cong2-li3,q
常林鑽石,2,chang2-lin2-zuan1-shi2,nr
曹魏設,6,cao2-wei4-she4,nr
敞開,653,chang3-kai1,v
承續,3,cheng2-xu4,v
產沙量,3,chan3-sha1-liang4,n
吹亂,3,chui1-luan4,v
觸壓式,3,chu4-ya1-shi4,n
廠紀,2,chang3-ji4,n
出國前,3,chu1-guo2-qian2,l
參芪,3,can1-qi2,n
蒼松,73,cang1-song1,a
常景,2,chang2-jing3,n
船首斜桅,3,chuan2-shou3-xie2-wei2,n
參比電極,3,can1-bi3-dian4-ji2,n
採水,2,cai3-shui3,v
蠢材,21,chun3-cai2,n
齒牙餘慧,3,chi3-ya2-yu2-hui4,nr
察辦,3,cha2-ban4,v
抽筋剝皮,3,chou1-jin1-bo1-pi2,l
曹真兵,2,cao2-zhen1-bing1,nr
蠶桑,95,can2-sang1,n
沖模,3,chong1-mo2,n
抽獎券,3,chou1-jiang3-quan4,n
程文襄,2,cheng2-wen2-xiang1,nr
粗度,3,cu1-du4,n
錯分,3,cuo4-fen1,n
純合子,3,chun2-he2-zi3,n
粗面岩,17,cu1-mian4-yan2,n
車旗,2,che1-qi2,n
出口,8237,chu1-kou3,vn
柴明達,10,chai2-ming2-da2,nr
池雄標,3,chi2-xiong2-biao1,nr
財務管理,9,cai2-wu4-guan3-li3,n
錯手,3,cuo4-shou3,n
錯誤摻入,3,cuo4-wu4-can4-ru4,vn
陳老爺,8,chen2-lao3-ye2,nr
崔應星,3,cui1-ying1-xing1,nr
此地此時,3,ci3-di4-ci3-shi2,c
嘲笑聲,3,chao2-xiao4-sheng1,v
從鐵罩,2,cong2-tie3-zhao4,nr
蔡和森,138,cai4-he2-sen1,nr
初學人員,3,chu1-xue2-ren2-yuan2,n
趁機行事,3,chen4-ji1-xing2-shi4,i
陳希烈,6,chen2-xi1-lie4,nr
出陣,61,chu1-zhen4,v
殘照,6,can2-zhao4,n
純綿,3,chun2-mian2,a
倉惶,29,cang1-huang2,ad
垂,2376,chui2,v
蠢豬,3,chun3-zhu1,n
插頭線,3,cha1-tou2-xian4,n
常委,1113,chang2-wei3,j
弛魂宕魄,3,chi2-hun2-dang4-po4,nr
扯起,3,che3-qi3,v
淳熙,54,chun2-xi1,nz
稱兵,3,cheng1-bing1,v
笞責,3,chi1-ze2,nr
辭行,76,ci2-xing2,v
錯上加錯,3,cuo4-shang4-jia1-cuo4,i
催命,49,cui1-ming4,vn
徹上徹下,3,che4-shang4-che4-xia4,i
朝聖者,20,chao2-sheng4-zhe3,n
採取有效,14,cai3-qu3-you3-xiao4,n
扯走,3,che3-zou3,v
成人教育,3,cheng2-ren2-jiao4-yu4,l
炊事兵,4,chui1-shi4-bing1,n
衝盹兒,3,chong1-dun3-er2,v
參考室,3,can1-kao3-shi4,n
猜迷手,3,cai1-mi2-shou3,l
策謀,3,ce4-mou2,n
脣疤疹,3,chun2-ba1-zhen3,n
差轉,5,cha4-zhuan3,v
從寬發落,3,cong2-kuan1-fa1-luo4,l
創新紀錄,3,chuang4-xin1-ji4-lu4,n
程序段,8,cheng2-xu4-duan4,n
岑鞏縣,2,cen2-gong3-xian4,nr
成人級,3,cheng2-ren2-ji2,n
城東,267,cheng2-dong1,ns
餐桌上,3,can1-zhuo1-shang4,n
操盤手,3,cao1-pan2-shou3,n
輳,333,cou4,ng
稱歎,3,cheng1-tan4,v
出外景,3,chu1-wai4-jing3,n
成赫梯,2,cheng2-he4-ti1,nr
廁足其間,3,ce4-zu2-qi2-jian1,n
赤褐色,13,chi4-he4-se4,n
鏟運車,3,chan3-yun4-che1,nz
慈禧點,2,ci2-xi3-dian3,nr
超人裝,3,chao1-ren2-zhuang1,n
城運會,4,cheng2-yun4-hui4,j
成婆,2,cheng2-po2,n
測溫學,3,ce4-wen1-xue2,n
從善若流,3,cong2-shan4-ruo4-liu2,i
臭氧濃度,7,chou4-yang3-nong2-du4,n
陳永齡,4,chen2-yong3-ling2,nr
潮陽縣,3,chao2-yang2-xian4,ns
初次應答,3,chu1-ci4-ying1-da2,l
陳哲男,5,chen2-zhe2-nan2,nr
超常,78,chao1-chang2,b
草房子,4,cao3-fang2-zi,n
抄來抄去,3,chao1-lai2-chao1-qu4,n
陳言膚詞,3,chen2-yan2-fu1-ci2,i
承想,3,cheng2-xiang3,v
存儲介質,2,cun2-chu3-jie4-zhi4,n
成細粉,6,cheng2-xi4-fen3,n
叢炮,2,cong2-pao4,n
翅膀,549,chi4-bang3,n
沉降,216,chen2-jiang4,v
出謀劃策,85,chu1-mou2-hua4-ce4,n
慘淡,111,can3-dan4,z
叢牡丹,3,cong2-mu3-dan1,nr
成釉細胞,3,cheng2-you4-xi4-bao1,n
吹破,3,chui1-po4,v
抽頭,15,chou1-tou2,v
差旅,9,cha4-lv3,n
翠玉,18,cui4-yu4,nr
處長,1341,chu4-zhang3,v
纏身,91,chan2-shen1,v
出馬,371,chu1-ma3,v
沉迷,111,chen2-mi2,v
初級讀本,3,chu1-ji2-du2-ben3,n
擦脂抹粉,3,ca1-zhi1-mo3-fen3,i
超群絕倫,2,chao1-qun2-jue2-lun2,l
產氫菌,3,chan3-qing1-jun1,n
赤身裸體,58,chi4-shen1-luo3-ti3,i
採伐,138,cai3-fa2,v
傳票,28,chuan2-piao4,n
曹掊冒,3,cao2-pou2-mao4,vn
陳旭軍,2,chen2-xu4-jun1,nr
措置得當,3,cuo4-zhi4-de2-dang1,i
刺下來,3,ci4-xia4-lai2,v
藏醫,79,cang2-yi1,n
次常式,3,ci4-chang2-shi4,b
蟲情調查,3,chong2-qing2-diao4-cha2,n
從平陽,2,cong2-ping2-yang2,nr
呈網狀,3,cheng2-wang3-zhuang4,n
從屬,317,cong2-shu3,v
存儲狀態,2,cun2-chu3-zhuang4-tai4,n
搓板,4,cuo1-ban3,n
脆餅,3,cui4-bing3,n
初四,99,chu1-si4,t
穿衣服,3,chuan1-yi1-fu,n
察隅縣,12,cha2-yu2-xian4,ns
澄,623,cheng2,ns
車手,43,che1-shou3,n
錯雜,47,cuo4-za2,a
闖蕩江湖,40,chuang3-dang4-jiang1-hu2,l
超能力,3,chao1-neng2-li4,n
此伏彼起,34,ci3-fu2-bi3-qi3,i
彩打,3,cai3-da3,n
從業,1346,cong2-ye4,v
採,1996,cai3,v
措詞嚴厲,3,cuo4-ci2-yan2-li4,i
春季班,3,chun1-ji4-ban1,nr
查幹諾爾,2,cha2-gan4-nuo4-er3,nrt
殘髓炎,3,can2-sui3-yan2,n
程序代碼,10,cheng2-xu4-dai4-ma3,n
鴟吻,270,chi1-wen3,n
殘餞,3,can2-jian4,n
參考法,3,can1-kao3-fa3,n
差價款,3,cha4-jia4-kuan3,l
崔隱甫,2,cui1-yin3-fu3,nr
財務主管,3,cai2-wu4-zhu3-guan3,n
寵壞,27,chong3-huai4,v
痴情,115,chi1-qing2,n
茶葉蛋,33,cha2-ye4-dan4,n
草甸子,9,cao3-dian4-zi3,n
衝車,3,chong1-che1,n
彩票論壇,3,cai3-piao4-lun4-tan2,n
成效顯著,3,cheng2-xiao4-xian3-zhe,n
詞作者,3,ci2-zuo4-zhe3,n
楚雨巫雲,3,chu3-yu3-wu1-yun2,nr
城區,1517,cheng2-qu1,n
操作證,3,cao1-zuo4-zheng4,nr
沉溺,95,chen2-ni4,v
摤,6,chuang3,zg
彩釉,17,cai3-you4,n
崇川區,3,chong2-chuan1-qu1,ns
稱量瓶,3,cheng1-liang2-ping2,n
初祖庵,2,chu1-zu3-an1,nr
初訪,3,chu1-fang3,v
春哈旺,3,chun1-ha1-wang4,nr
朝不慮夕,2,chao2-bu4-lv4-xi1,i
村宅,2,cun1-zhai2,n
出欄率,8,chu1-lan2-lv4,n
裁衣服,3,cai2-yi1-fu2,n
穿紅著綠,3,chuan1-hong2-zhe-lv4,l
雛菊,3,chu2-ju2,n
穿線管,3,chuan1-xian4-guan3,n
車營,2,che1-ying2,n
插板,6,cha1-ban3,n
成蔭,3,cheng2-yin1,n
創先,2,chuang4-xian1,vn
村委,15,cun1-wei3,n
程煜,3,cheng2-yu4,nrfg
褚萬春,3,chu3-wan4-chun1,nr
超然,52,chao1-ran2,b
橙樹,3,cheng2-shu4,n
刺秦王,3,ci4-qin2-wang2,nz
成員體,2,cheng2-yuan2-ti3,n
參酌,15,can1-zhuo2,v
凔,2,chuang4,zg
促狹,26,cu4-xia2,a
串成,3,chuan4-cheng2,v
磁流體,3,ci2-liu2-ti3,n
操場,284,cao1-chang3,n
誠信通,3,cheng2-xin4-tong1,nz
剷鑿,3,chan3-zao2,v
出如脫兔,3,chu1-ru2-tuo1-tu4,i
菜筐,3,cai4-kuang1,n
瓷畫,3,ci2-hua4,n
促,758,cu4,v
陳其事,2,chen2-qi2-shi4,nr
參展者,3,can1-zhan3-zhe3,n
成鐵,2,cheng2-tie3,n
成敗不計,3,cheng2-bai4-bu4-ji4,i
磁光效應,3,ci2-guang1-xiao4-ying1,n
詞藻,38,ci2-zao3,n
抽測,3,chou1-ce4,v
超乎尋常,3,chao1-hu1-xun2-chang2,i
陳志朋,3,chen2-zhi4-peng2,nr
槽孔,4,cao2-kong3,n
錯義,3,cuo4-yi4,n
出道,51,chu1-dao4,v
川家光,2,chuan1-jia1-guang1,nr
垂詢,48,chui2-xun2,v
操行成績,3,cao1-xing2-cheng2-ji1,n
測向儀,2,ce4-xiang4-yi2,nz
蔡家崖,2,cai4-jia1-ya2,nr
湊集,10,cou4-ji2,v
慛,221,cui1,zg
場屋,3,chang3-wu1,n
擦上來,3,ca1-shang4-lai2,l
曾以彰,2,ceng2-yi3-zhang1,nr
車墊,3,che1-dian4,n
挫折,763,cuo4-zhe2,n
純純,3,chun2-chun2,a
曾經,6371,ceng2-jing1,d
陳滋英,2,chen2-zi1-ying1,nr
產品線,79,chan3-pin3-xian4,n
純仔,3,chun2-zai3,n
崔師叔,2,cui1-shi1-shu1,nr
採過來,3,cai3-guo4-lai2,v
禪宗,177,chan2-zong1,n
超階段,3,chao1-jie1-duan4,n
層析技術,3,ceng2-xi1-ji4-shu4,n
出借書,3,chu1-jie4-shu1,n
愁容滿面,6,chou2-rong2-man3-mian4,i
陳郡長,3,chen2-jun4-zhang3,nr
殘渣餘孽,3,can2-zha1-yu2-nie4,n
抄送單位,3,chao1-song4-dan1-wei4,n
村岡,3,cun1-gang1,ns
艙門,149,cang1-men2,n
錯流,3,cuo4-liu2,n
